"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Competence","Competence.dateAbandon","Competence.dateAbandon","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateAbandon",0,1,"",""
"Competence","Competence.competence","Competence.competence","","","",0,1,"","","","Coding {[]} {[]}
","Compétence acquise par le professionnel.","Compétence acquise par le professionnel.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competence-vs","",,,,"Competence.competence",0,1,"",""
"CompetenceExclusive","CompetenceExclusive","CompetenceExclusive","","","",0,*,"","","","null {[]} {[]}
","La compétence exclusive est une compétence exercée à titre exclusif. Un professionnel ne peut exercer à la fois une compétence exclusive et une spécialité.Dans le cadre du modèle, une compétence exclusive est un type de savoir-faire. La classe CompetenceExclusive est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","La compétence exclusive est une compétence exercée à titre exclusif. Un professionnel ne peut exercer à la fois une compétence exclusive et une spécialité.Dans le cadre du modèle, une compétence exclusive est un type de savoir-faire. La classe CompetenceExclusive est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"CompetenceExclusive","CompetenceExclusive.typeSavoirFaire","CompetenceExclusive.typeSavoirFaire","","","",0,1,"","","","Coding {[]} {[]}
","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R04-TypeSavoirFaire?vs","",,,,"SavoirFaire.typeSavoirFaire",0,1,"",""
"CompetenceExclusive","CompetenceExclusive.dateReconnaissance","CompetenceExclusive.dateReconnaissance","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateReconnaissance",0,1,"",""
"CompetenceExclusive","CompetenceExclusive.dateAbandon","CompetenceExclusive.dateAbandon","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateAbandon",0,1,"",""
"CompetenceExclusive","CompetenceExclusive.competenceExclusive","CompetenceExclusive.competenceExclusive","","","",0,1,"","","","Coding {[]} {[]}
","Compétence exclusive.","Compétence exclusive.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceExclusive-vs","",,,,"CompetenceExclusive.competenceExclusive",0,1,"",""
"CompetenceMetier","CompetenceMetier","CompetenceMetier","","","",0,*,"","","","null {[]} {[]}
","La compétence métier désigne un type de savoir-faire opérationnel, transversal ou spécifique, acquis et exercé à titre non exclusif dans le cadre d’une activité professionnelle reconnue. Elle reflète une expertise fonctionnelle ou technique mobilisée dans l’exercice quotidien du professionnel de santé.Contrairement aux spécialités ordinales ou compétences de médecines, la compétence métier n’est pas nécessairement encadrée par un diplôme ou une qualification ordinale, mais elle peut être attestée par l’expérience, des formations spécifiques, ou une reconnaissance institutionnelle (ex. : missions ANS, ARS, établissements de santé, etc.).Dans le cadre du modèle, la classe CompétenceMetier est représentée comme une spécialisation de la classe SavoirFaire, i-e un TypeDeSavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe. Elle se distingue des autres types de savoir-faire par son ancrage dans les pratiques professionnelles et organisationnelles, plutôt que dans une logique de qualification médicale ou réglementaire.","La compétence métier désigne un type de savoir-faire opérationnel, transversal ou spécifique, acquis et exercé à titre non exclusif dans le cadre d’une activité professionnelle reconnue. Elle reflète une expertise fonctionnelle ou technique mobilisée dans l’exercice quotidien du professionnel de santé.Contrairement aux spécialités ordinales ou compétences de médecines, la compétence métier n’est pas nécessairement encadrée par un diplôme ou une qualification ordinale, mais elle peut être attestée par l’expérience, des formations spécifiques, ou une reconnaissance institutionnelle (ex. : missions ANS, ARS, établissements de santé, etc.).Dans le cadre du modèle, la classe CompétenceMetier est représentée comme une spécialisation de la classe SavoirFaire, i-e un TypeDeSavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe. Elle se distingue des autres types de savoir-faire par son ancrage dans les pratiques professionnelles et organisationnelles, plutôt que dans une logique de qualification médicale ou réglementaire.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"CompetenceMetier","CompetenceMetier.typeSavoirFaire","CompetenceMetier.typeSavoirFaire","","","",0,1,"","","","Coding {[]} {[]}
","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R04-TypeSavoirFaire?vs","",,,,"SavoirFaire.typeSavoirFaire",0,1,"",""
"CompetenceMetier","CompetenceMetier.dateReconnaissance","CompetenceMetier.dateReconnaissance","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateReconnaissance",0,1,"",""
"CompetenceMetier","CompetenceMetier.dateAbandon","CompetenceMetier.dateAbandon","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateAbandon",0,1,"",""
"CompetenceMetier","CompetenceMetier.competenceMetier","CompetenceMetier.competenceMetier","","","",0,1,"","","","Coding {[]} {[]}
","Compétence métier acquise par le professionnel","Compétence métier acquise par le professionnel","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceMetier-vs","",,,,"CompetenceMetier.competenceMetier",0,1,"",""
"DESC1","DESC1","DESC1","","","",0,*,"","","","null {[]} {[]}
","Les DESC de groupe I ou non qualifiants (2 ans d'études) offrent une compétence supplémentaire ou un champ d'exercice plus large que celui ouvert par le DES, mais ne changent pas la qualification officielle de leurs titulaires auprès de l'Ordre des Médecins. Ils peuvent aussi apporter à des spécialistes des connaissances générales intéressant plusieurs spécialités (allergologie, cancérologie, etc.). Certains de ces DESC sont redondants avec des capacités de médecine, obtenues par la formation continue des médecins déjà diplômés, par exemple la capacité de médecine d'urgence. Il est cependant probable que les capacités disparaissent au profit des DESC équivalents dans un avenir proche.Dans le cadre du modèle, un DESC de groupe I est un type de diplôme. La classe DESC1 est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","Les DESC de groupe I ou non qualifiants (2 ans d'études) offrent une compétence supplémentaire ou un champ d'exercice plus large que celui ouvert par le DES, mais ne changent pas la qualification officielle de leurs titulaires auprès de l'Ordre des Médecins. Ils peuvent aussi apporter à des spécialistes des connaissances générales intéressant plusieurs spécialités (allergologie, cancérologie, etc.). Certains de ces DESC sont redondants avec des capacités de médecine, obtenues par la formation continue des médecins déjà diplômés, par exemple la capacité de médecine d'urgence. Il est cependant probable que les capacités disparaissent au profit des DESC équivalents dans un avenir proche.Dans le cadre du modèle, un DESC de groupe I est un type de diplôme. La classe DESC1 est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DESC1","DESC1.typeDiplome","DESC1.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DESC1","DESC1.lieuFormation","DESC1.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DESC1","DESC1.dateDiplome","DESC1.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"DESC1","DESC1.numeroDiplome","DESC1.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DESC1","DESC1.DESC1","DESC1.DESC1","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme d'études spécialisées complémentaires non qualifiants (DESC I).","Diplôme d'études spécialisées complémentaires non qualifiants (DESC I).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R50-DESCGroupe1Diplome?vs","",,,,"DESC1.DESC1",0,1,"",""
"DESC2","DESC2","DESC2","","","",0,*,"","","","null {[]} {[]}
","Les DESC de groupe II ou qualifiants (3 ans d'études) représentent des spécialités par eux-mêmes. Dans le cadre du modèle, un DESC de groupe II est un type de diplôme. La classe DESC2 est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","Les DESC de groupe II ou qualifiants (3 ans d'études) représentent des spécialités par eux-mêmes. Dans le cadre du modèle, un DESC de groupe II est un type de diplôme. La classe DESC2 est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DESC2","DESC2.typeDiplome","DESC2.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DESC2","DESC2.lieuFormation","DESC2.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DESC2","DESC2.dateDiplome","DESC2.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"DESC2","DESC2.numeroDiplome","DESC2.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DESC2","DESC2.DESC2","DESC2.DESC2","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme d'études spécialisées complémentaires qualifiants (DESC II).","Diplôme d'études spécialisées complémentaires qualifiants (DESC II).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R51-DESCGroupe2Diplome?vs","",,,,"DESC2.DESC2",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant","DESCNonQualifiant","","","",0,*,"","","","null {[]} {[]}
","Un professionnel peut faire valoir, en complément de sa spécialité, un ou plusieurs savoir-faire de type DESC non qualifiant, en fonction du ou des DESC de groupe I, qu'il a obtenu(s).Un DESC non qualifiant est un type de savoir-faire. La classe DiplomeEtudesSpécialiseesNonQualifiant est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","Un professionnel peut faire valoir, en complément de sa spécialité, un ou plusieurs savoir-faire de type DESC non qualifiant, en fonction du ou des DESC de groupe I, qu'il a obtenu(s).Un DESC non qualifiant est un type de savoir-faire. La classe DiplomeEtudesSpécialiseesNonQualifiant est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DESCNonQualifiant","DESCNonQualifiant.typeSavoirFaire","DESCNonQualifiant.typeSavoirFaire","","","",0,1,"","","","Coding {[]} {[]}
","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R04-TypeSavoirFaire?vs","",,,,"SavoirFaire.typeSavoirFaire",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.dateReconnaissance","DESCNonQualifiant.dateReconnaissance","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateReconnaissance",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.dateAbandon","DESCNonQualifiant.dateAbandon","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateAbandon",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.DESCNonQualifiant","DESCNonQualifiant.DESCNonQualifiant","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme d'études spécialisées complémentaires (DESC).","Diplôme d'études spécialisées complémentaires (DESC).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/DESCNonQualifiant-vs","",,,,"DESCNonQualifiant.DESCNonQualifiant",0,1,"",""
"Diplome","Diplome","Diplome","","","",0,*,"","","","null {[]} {[]}
","Un diplôme sanctionne un niveau de connaissances. L’Etat intervient, dans certains cas, sur le programme et la pédagogie de certains cursus diplômants, par exemple les diplômes d'Etat.La classe ""Diplome"" est une classe générale contenant les propriétés communes aux différents types de diplômes.Chaque diplôme est décrit dans le modèle comme une spécialisation de la classe Diplome et à ce titre, hérite des attributs de cette classe. Synonymes RPPS : Diplôme obtenu","Un diplôme sanctionne un niveau de connaissances. L’Etat intervient, dans certains cas, sur le programme et la pédagogie de certains cursus diplômants, par exemple les diplômes d'Etat.La classe ""Diplome"" est une classe générale contenant les propriétés communes aux différents types de diplômes.Chaque diplôme est décrit dans le modèle comme une spécialisation de la classe Diplome et à ce titre, hérite des attributs de cette classe. Synonymes RPPS : Diplôme obtenu","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Diplome","Diplome.typeDiplome","Diplome.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"Diplome","Diplome.lieuFormation","Diplome.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"Diplome","Diplome.dateDiplome","Diplome.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"Diplome","Diplome.numeroDiplome","Diplome.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant","","","",0,*,"","","","null {[]} {[]}
","Le diplôme de deuxième cycle non qualifiant enregistre un niveau de formation de fin de deuxième cycle, qui sanctionne une partie des études requises à l’exercice de la profession.Il ne donne pas droit à l’exercice de la profession  et son obtention ne change pas la qualification à venir des titulaires lorsqu’ils exerceront.","Le diplôme de deuxième cycle non qualifiant enregistre un niveau de formation de fin de deuxième cycle, qui sanctionne une partie des études requises à l’exercice de la profession.Il ne donne pas droit à l’exercice de la profession  et son obtention ne change pas la qualification à venir des titulaires lorsqu’ils exerceront.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.typeDiplome","DiplomeDeuxiemeCycleNonQualifiant.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.lieuFormation","DiplomeDeuxiemeCycleNonQualifiant.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.dateDiplome","DiplomeDeuxiemeCycleNonQualifiant.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.numeroDiplome","DiplomeDeuxiemeCycleNonQualifiant.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme de deuxième cycle non qualifiant.","Diplôme de deuxième cycle non qualifiant.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R226-Dip2iemeCycleNQ?vs","",,,,"DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant",0,1,"",""
"DiplomeDivers","DiplomeDivers","DiplomeDivers","","","",0,*,"","","","null {[]} {[]}
","Cette classe regroupe les diplômes qui ne peuvent être classés dans un type de diplôme explicite (CES, DESC1, DESC2, etc.).La classe DiplomeDivers est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","Cette classe regroupe les diplômes qui ne peuvent être classés dans un type de diplôme explicite (CES, DESC1, DESC2, etc.).La classe DiplomeDivers est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DiplomeDivers","DiplomeDivers.typeDiplome","DiplomeDivers.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DiplomeDivers","DiplomeDivers.lieuFormation","DiplomeDivers.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DiplomeDivers","DiplomeDivers.dateDiplome","DiplomeDivers.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"DiplomeDivers","DiplomeDivers.numeroDiplome","DiplomeDivers.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DiplomeDivers","DiplomeDivers.diplomeDivers","DiplomeDivers.diplomeDivers","","","",0,1,"","","","Coding {[]} {[]}
","Autre type de diplôme obtenu.","Autre type de diplôme obtenu.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R58-AutreTypeDiplome?vs","",,,,"DiplomeDivers.diplomeDivers",0,1,"",""
"DiplomeEEE","DiplomeEEE","DiplomeEEE","","","",0,*,"","","","null {[]} {[]}
","Diplôme d'un pays de l'espace économique européen (EEE), requis pour l'accès à la profession en France, pour un professionnel s'inscrivant à l'ordre à compter de la date d'entrée du pays dans l'EEE (Directive européenne 2005-36 modifiée). L'annexe 5 de cette directive donne la liste des reconnaissances mutuelles de diplômes au sein de l'EEE.Dans le cadre du modèle, un diplôme EEE est un type de diplôme. La classe DiplomeEEE est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","Diplôme d'un pays de l'espace économique européen (EEE), requis pour l'accès à la profession en France, pour un professionnel s'inscrivant à l'ordre à compter de la date d'entrée du pays dans l'EEE (Directive européenne 2005-36 modifiée). L'annexe 5 de cette directive donne la liste des reconnaissances mutuelles de diplômes au sein de l'EEE.Dans le cadre du modèle, un diplôme EEE est un type de diplôme. La classe DiplomeEEE est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DiplomeEEE","DiplomeEEE.typeDiplome","DiplomeEEE.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DiplomeEEE","DiplomeEEE.lieuFormation","DiplomeEEE.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/terminologies/CodeSystem-TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DiplomeEEE","DiplomeEEE.dateDiplome","DiplomeEEE.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
